94 56  1 1262959629
94 85  1 1262959629
94 89  1 1262959629
94 76  1 1262959629
94 88  1 1262959629
94 47  1 1262959629
94 59  1 1262959629
94 86  1 1262959629
94 84  1 1262959629
94 48  1 1262959629
42 43  1 1262959673
42 43  1 1262959686
3 13  1 1262959894
3 9  1 1262959894
45 24  1 1262959905
9 3  1 1262959945
24 45  1 1262959992
68 85  1 1262960066
24 45  1 1262960302
45 24  1 1262960363
90 80  1 1262960401
45 70  1 1262960578
45 1  1 1262960578
45 87  1 1262960578
45 18  1 1262960578
45 56  1 1262960578
45 69  1 1262960578
45 42  1 1262960578
45 36  1 1262960578
45 103  1 1262960578
45 106  1 1262960578
45 46  1 1262960578
45 35  1 1262960578
45 107  1 1262960578
45 24  1 1262960578
45 88  1 1262960578
45 115  1 1262960578
45 97  1 1262960578
45 27  1 1262960578
45 119  1 1262960578
45 123  1 1262960578
45 43  1 1262960578
45 47  1 1262960578
45 61  1 1262960578
45 93  1 1262960578
45 30  1 1262960578
45 25  1 1262960578
45 85  1 1262960578
45 53  1 1262960578
45 44  1 1262960578
45 124  1 1262960578
45 22  1 1262960578
45 59  1 1262960578
45 125  1 1262960578
45 102  1 1262960578
45 82  1 1262960578
45 52  1 1262960578
45 81  1 1262960578
45 98  1 1262960578
45 50  1 1262960578
45 39  1 1262960578
45 32  1 1262960578
45 58  1 1262960578
45 57  1 1262960578
45 75  1 1262960578
45 126  1 1262960578
45 83  1 1262960578
45 127  1 1262960578
45 71  1 1262960578
45 96  1 1262960578
45 72  1 1262960578
45 37  1 1262960578
45 9  1 1262960578
45 92  1 1262960578
45 8  1 1262960578
45 128  1 1262960578
45 108  1 1262960578
45 95  1 1262960578
45 84  1 1262960578
45 110  1 1262960578
45 49  1 1262960578
45 41  1 1262960578
45 64  1 1262960578
45 77  1 1262960578
45 14  1 1262960578
45 31  1 1262960578
45 118  1 1262960578
45 129  1 1262960578
45 73  1 1262960578
45 100  1 1262960578
45 130  1 1262960578
45 109  1 1262960578
45 76  1 1262960578
45 63  1 1262960578
45 54  1 1262960578
45 80  1 1262960578
45 116  1 1262960578
45 38  1 1262960578
45 13  1 1262960578
45 28  1 1262960578
45 99  1 1262960578
45 55  1 1262960578
45 12  1 1262960578
45 15  1 1262960578
45 20  1 1262960578
45 26  1 1262960578
45 33  1 1262960578
45 7  1 1262960578
45 131  1 1262960578
45 34  1 1262960578
45 3  1 1262960578
45 62  1 1262960578
45 94  1 1262960578
45 104  1 1262960578
45 89  1 1262960578
45 5  1 1262960578
45 17  1 1262960578
45 4  1 1262960578
45 51  1 1262960578
45 11  1 1262960578
45 132  1 1262960578
45 66  1 1262960578
45 29  1 1262960578
45 78  1 1262960578
45 48  1 1262960578
45 133  1 1262960578
45 111  1 1262960578
45 68  1 1262960578
45 79  1 1262960578
45 16  1 1262960578
45 2  1 1262960578
45 120  1 1262960578
45 40  1 1262960578
45 65  1 1262960578
45 134  1 1262960578
45 86  1 1262960578
45 67  1 1262960578
45 60  1 1262960578
45 6  1 1262960578
45 121  1 1262960578
45 91  1 1262960578
45 117  1 1262960578
45 74  1 1262960578
45 112  1 1262960578
45 21  1 1262960578
45 135  1 1262960578
45 23  1 1262960578
45 10  1 1262960578
45 136  1 1262960578
45 19  1 1262960578
45 90  1 1262960578
45 113  1 1262960578
45 114  1 1262960578
45 105  1 1262960578
45 101  1 1262960578
45 122  1 1262960578
45 93  1 1262960585
45 27  1 1262960585
45 85  1 1262960585
45 37  1 1262960585
45 36  1 1262960585
45 101  1 1262960585
45 68  1 1262960585
86 45  1 1262960585
38 45  1 1262960585
45 38  1 1262960586
45 1  1 1262960586
45 37  1 1262960586
19 18  1 1262960587
112 45  1 1262960596
3 45  1 1262960600
85 45  1 1262960605
1 45  1 1262960606
76 45  1 1262960608
19 45  1 1262960614
93 45  1 1262960629
104 45  1 1262960634
12 45  1 1262960635
53 45  1 1262960641
48 45  1 1262960641
7 45  1 1262960643
88 45  1 1262960646
84 45  1 1262960649
30 45  1 1262960662
1 112  1 1262960705
53 70  1 1262960711
53 4  1 1262960711
21 45  1 1262960728
76 19  1 1262960765
54 45  1 1262960781
28 45  1 1262960804
24 45  1 1262960809
113 45  1 1262960826
32 45  1 1262960830
31 45  1 1262960895
123 45  1 1262960911
68 45  1 1262960918
98 45  1 1262960950
74 45  1 1262960973
113 18  1 1262960988
65 45  1 1262961037
61 45  1 1262961043
59 45  1 1262961283
59 1  1 1262961283
52 45  1 1262961297
8 45  1 1262961399
95 45  1 1262961405
3 13  1 1262961426
3 9  1 1262961426
69 76  1 1262961600
9 45  1 1262961754
9 3  1 1262961775
9 25  1 1262961792
81 45  1 1262962199
47 45  1 1262962500
76 123  1 1262962947
76 123  1 1262963016
83 45  1 1262963155
69 76  1 1262965336
92 65  1 1262965897
92 9  1 1262965897
92 116  1 1262965897
92 65  1 1262965908
92 9  1 1262965908
92 116  1 1262965908
92 65  1 1262965926
92 9  1 1262965926
92 116  1 1262965926
92 65  1 1262965955
92 9  1 1262965955
92 116  1 1262965955
85 90  1 1262966381
69 76  1 1262966873
112 1  1 1262967834
84 86  1 1262968553
86 84  1 1262968553
84 86  1 1262968574
84 86  1 1262968589
84 86  1 1262968608
38 80  1 1262969528
67 45  1 1263041942
137 97  1 1263042251
138 47  1 1263049062
139 57  1 1263049111
137 97  1 1263049178
140 122  1 1263053695
137 97  1 1263053823
141 104  1 1263058025
142 86  1 1263058082
140 122  1 1263058295
143 80  1 1263059927
144 38  1 1263061969
129 129  1 1263062009
141 104  1 1263062034
142 86  1 1263062094
137 97  1 1263062155
145 68  1 1263065781
146 59  1 1263065790
147 146  1 1263065797
146 59  1 1263065797
148 84  1 1263065798
141 104  1 1263066188
142 86  1 1263066207
139 57  1 1263066323
138 47  1 1263066325
144 38  1 1263066513
140 122  1 1263067599
139 57  1 1263072075
143 80  1 1263072264
138 47  1 1263072268
145 68  1 1263075024
146 59  1 1263075025
147 146  1 1263075025
146 59  1 1263075025
148 84  1 1263077123
129 129  1 1263081077
77 27  1 1263133974
25 45  1 1263187824
6 45  1 1263188087
20 45  1 1263188343
13 9  1 1263188370
13 3  1 1263188395
13 3  1 1263188406
13 45  1 1263188457
16 45  1 1263188765
57 7  1 1263189385
57 18  1 1263189653
4 45  1 1263189686
57 104  1 1263189691
57 104  1 1263189709
57 18  1 1263189749
57 19  1 1263189773
57 19  1 1263189875
57 18  1 1263189941
57 45  1 1263189958
101 45  1 1263189985
57 19  1 1263190313
51 24  1 1263190545
87 45  1 1263191007
96 15  1 1263191083
96 61  1 1263191083
96 12  1 1263191083
99 45  1 1263191407
99 18  1 1263191470
27 45  1 1263191516
99 18  1 1263191678
99 18  1 1263191874
27 81  1 1263191957
27 53  1 1263191957
27 3  1 1263191957
27 35  1 1263191957
2 45  1 1263191976
29 45  1 1263192346
61 96  1 1263192871
42 45  1 1263192871
44 7  1 1263192871
105 32  1 1263192983
105 45  1 1263193005
50 3  1 1263193044
50 8  1 1263193044
50 53  1 1263193044
33 45  1 1263193068
3 27  1 1263193068
34 45  1 1263193072
71 5  1 1263193179
15 61  1 1263193217
15 96  1 1263193280
61 15  1 1263193305
71 57  1 1263193407
15 61  1 1263193413
71 45  1 1263193427
35 27  1 1263193437
75 45  1 1263193470
61 15  1 1263193478
53 50  1 1263193535
53 27  1 1263193597
3 50  1 1263193600
26 45  1 1263193622
60 45  1 1263193629
44 45  1 1263193752
49 45  1 1263193755
39 45  1 1263193757
103 45  1 1263194042
17 45  1 1263194045
23 45  1 1263194060
23 58  1 1263194076
63 45  1 1263194078
46 45  1 1263194172
82 45  1 1263194279
55 45  1 1263194343
96 45  1 1263194354
79 45  1 1263194355
122 45  1 1263194431
121 45  1 1263194478
70 45  1 1263194545
63 64  1 1263194588
64 63  1 1263194613
32 25  1 1263194676
13 9  1 1263194860
13 72  1 1263194860
13 3  1 1263194860
3 13  1 1263194935
32 25  1 1263195028
73 45  1 1263195040
42 27  1 1263195592
10 45  1 1263195594
42 27  1 1263195755
3 66  1 1263195797
3 67  1 1263195797
3 8  1 1263195797
3 35  1 1263195797
3 13  1 1263195797
3 4  1 1263195797
3 68  1 1263195797
3 85  1 1263195797
3 69  1 1263195797
3 17  1 1263195797
13 3  1 1263195805
4 3  1 1263195806
17 3  1 1263195979
56 45  1 1263196077
66 3  1 1263196155
66 45  1 1263196192
13 3  1 1263196283
66 9  1 1263196414
66 27  1 1263196545
58 29  1 1263196688
58 33  1 1263196688
58 95  1 1263196688
58 106  1 1263196688
58 83  1 1263196688
58 23  1 1263196688
58 46  1 1263196688
58 43  1 1263196688
8 3  1 1263196708
23 58  1 1263196742
58 54  1 1263196758
8 50  1 1263196787
58 45  1 1263196788
66 27  1 1263196809
59 104  1 1263196854
59 95  1 1263196854
104 60  1 1263197305
104 26  1 1263197305
104 32  1 1263197305
33 58  1 1263197316
95 58  1 1263197344
67 3  1 1263197553
42 64  1 1263197669
27 42  1 1263197669
32 104  1 1263197683
39 62  1 1263197744
14 32  1 1263197806
32 14  1 1263197816
32 25  1 1263197840
27 42  1 1263197919
54 58  1 1263197929
9 13  1 1263197942
26 104  1 1263197999
42 27  1 1263198025
26 45  1 1263198099
15 66  1 1263198111
42 27  1 1263198116
70 53  1 1263198338
76 53  1 1263198372
70 48  1 1263198413
70 68  1 1263198413
80 84  1 1263198429
71 72  1 1263198556
71 5  1 1263198556
71 15  1 1263198556
71 73  1 1263198556
66 15  1 1263198601
17 56  1 1263198681
17 15  1 1263198681
17 54  1 1263198681
27 42  1 1263198940
56 17  1 1263198994
71 42  1 1263198998
25 32  1 1263199001
56 88  1 1263199010
71 21  1 1263199010
5 30  1 1263199213
9 13  1 1263199264
5 33  1 1263199467
5 33  1 1263199483
13 9  1 1263199599
13 9  1 1263199609
68 3  1 1263199627
5 15  1 1263199667
5 33  1 1263199744
5 83  1 1263199750
5 33  1 1263199759
60 104  1 1263199776
5 45  1 1263199779
88 56  1 1263199961
13 9  1 1263199990
54 17  1 1263200010
88 89  1 1263200037
68 70  1 1263200114
61 54  1 1263200185
54 61  1 1263200234
29 58  1 1263200347
46 37  1 1263200356
46 36  1 1263200356
68 48  1 1263200421
68 70  1 1263200421
54 61  1 1263200438
53 35  1 1263200446
53 3  1 1263200446
84 80  1 1263200542
53 70  1 1263200556
54 15  1 1263201487
83 58  1 1263201493
61 54  1 1263201530
35 3  1 1263201563
35 45  1 1263201572
86 84  1 1263201601
77 15  1 1263201798
83 23  1 1263202281
23 83  1 1263202312
95 87  1 1263202681
121 106  1 1263202879
87 95  1 1263203087
69 84  1 1263203269
64 42  1 1263203349
64 80  1 1263203349
64 63  1 1263203349
64 43  1 1263203349
42 64  1 1263203531
118 33  1 1263203677
90 85  1 1263204320
63 64  1 1263204715
117 24  1 1263204805
117 26  1 1263204805
57 104  1 1263204847
41 45  1 1263204875
57 104  1 1263204918
41 81  1 1263204919
2 6  1 1263204927
48 70  1 1263205331
90 45  1 1263205504
69 76  1 1263205718
45 86  1 1263206111
6 2  1 1263206150
45 64  1 1263206181
45 117  1 1263206209
45 11  1 1263206249
45 27  1 1263206279
45 115  1 1263206315
45 62  1 1263206352
45 68  1 1263206378
45 53  1 1263206411
15 17  1 1263206637
15 54  1 1263206708
53 45  1 1263206750
41 81  1 1263206813
68 47  1 1263207009
68 45  1 1263207015
14 77  1 1263207018
83 33  1 1263207075
83 23  1 1263207127
7 10  1 1263207208
86 45  1 1263207348
72 13  1 1263207542
92 65  1 1263207561
92 9  1 1263207561
92 116  1 1263207561
9 67  1 1263207591
9 66  1 1263207591
3 13  1 1263207685
23 83  1 1263207859
33 83  1 1263208057
81 41  1 1263208374
50 41  1 1263208382
50 52  1 1263208382
13 3  1 1263208424
27 45  1 1263208431
52 50  1 1263208455
27 45  1 1263208479
77 14  1 1263208567
50 13  1 1263208635
13 50  1 1263208642
70 1  1 1263208694
77 14  1 1263208749
95 87  1 1263208754
26 117  1 1263208860
87 95  1 1263208862
8 20  1 1263209042
50 13  1 1263209211
77 45  1 1263209301
118 45  1 1263209730
118 33  1 1263209843
21 84  1 1263209866
84 21  1 1263209941
59 95  1 1263209960
6 106  1 1263210015
32 104  1 1263210066
66 67  1 1263210173
90 47  1 1263210185
47 90  1 1263210223
84 69  1 1263210439
51 45  1 1263210494
62 45  1 1263210615
13 50  1 1263211166
69 53  1 1263211213
24 117  1 1263211231
4 106  1 1263211252
25 30  1 1263211580
88 27  1 1263211772
88 81  1 1263211772
13 3  1 1263212029
13 8  1 1263212029
13 50  1 1263212029
13 40  1 1263212029
21 84  1 1263212200
53 3  1 1263212326
53 50  1 1263212326
53 35  1 1263212326
53 52  1 1263212326
81 88  1 1263212403
81 27  1 1263212403
84 21  1 1263212491
9 67  1 1263212537
9 66  1 1263212537
84 69  1 1263212557
88 81  1 1263212741
88 81  1 1263212787
27 81  1 1263212825
53 69  1 1263212891
15 62  1 1263213355
48 47  1 1263213603
62 15  1 1263213604
47 48  1 1263213712
45 62  1 1263213743
86 40  1 1263213800
86 93  1 1263213800
86 101  1 1263213800
86 27  1 1263213800
45 63  1 1263213854
45 63  1 1263213958
69 86  1 1263214028
20 8  1 1263214066
20 62  1 1263214238
20 3  1 1263214238
69 86  1 1263214391
85 48  1 1263214405
85 3  1 1263214417
47 55  1 1263214587
84 86  1 1263214641
47 50  1 1263214703
80 64  1 1263214755
30 25  1 1263215166
25 26  1 1263215571
26 25  1 1263215620
55 47  1 1263215693
50 47  1 1263216057
47 50  1 1263216137
84 50  1 1263216316
3 20  1 1263216340
64 67  1 1263216428
67 64  1 1263216447
50 84  1 1263216480
84 50  1 1263216482
25 45  1 1263216572
45 25  1 1263216625
67 9  1 1263216662
63 45  1 1263216678
67 66  1 1263216684
63 45  1 1263216686
67 9  1 1263216770
64 9  1 1263216794
64 67  1 1263216794
24 60  1 1263216869
67 64  1 1263216881
3 50  1 1263217088
3 13  1 1263217088
3 66  1 1263217088
3 128  1 1263217088
3 35  1 1263217088
3 52  1 1263217088
3 53  1 1263217088
3 51  1 1263217088
52 3  1 1263217168
66 9  1 1263217190
66 3  1 1263217201
72 67  1 1263217212
66 9  1 1263217223
53 13  1 1263217306
53 3  1 1263217308
31 24  1 1263217617
60 24  1 1263217786
89 45  1 1263217849
60 104  1 1263217981
13 3  1 1263218034
45 27  1 1263218098
70 48  1 1263218404
70 68  1 1263218404
104 60  1 1263218416
34 103  1 1263218524
80 27  1 1263218640
34 103  1 1263218674
103 34  1 1263218743
103 34  1 1263218747
48 70  1 1263218832
21 56  1 1263218885
56 21  1 1263218947
9 32  1 1263219067
32 9  1 1263219118
83 63  1 1263219343
83 63  1 1263219403
83 63  1 1263219452
37 72  1 1263219637
72 37  1 1263219717
72 15  1 1263219736
83 63  1 1263219756
86 40  1 1263220108
71 31  1 1263220126
72 71  1 1263220170
46 58  1 1263220216
68 70  1 1263220262
72 59  1 1263220275
69 84  1 1263220977
59 67  1 1263221361
81 35  1 1263221430
72 59  1 1263221441
83 15  1 1263221509
69 84  1 1263221676
48 85  1 1263222015
59 67  1 1263222100
72 67  1 1263222267
59 72  1 1263222512
59 67  1 1263222512
59 68  1 1263223120
59 85  1 1263223120
59 86  1 1263223120
59 84  1 1263223120
59 89  1 1263223120
59 48  1 1263223120
59 76  1 1263223120
59 47  1 1263223120
59 69  1 1263223120
59 56  1 1263223120
59 88  1 1263223120
59 67  1 1263223945
9 64  1 1263224128
84 93  1 1263224989
84 101  1 1263224989
84 27  1 1263228291
1 70  1 1263233141
1 70  1 1263233766
1 8  1 1263245473
1 5  1 1263245473
1 6  1 1263245473
1 7  1 1263245473
1 2  1 1263245473
1 3  1 1263245473
1 9  1 1263245473
1 10  1 1263245473
1 11  1 1263245473
1 12  1 1263245473
1 13  1 1263245473
1 14  1 1263245473
1 15  1 1263245473
1 4  1 1263245473
1 16  1 1263245473
1 17  1 1263245473
96 15  1 1263277124
96 61  1 1263277124
96 12  1 1263277124
101 84  1 1263277156
35 81  1 1263277760
35 3  1 1263277860
100 45  1 1263278134
13 3  1 1263278965
13 50  1 1263278965
13 53  1 1263278965
83 87  1 1263278968
87 83  1 1263279075
61 96  1 1263279387
2 94  1 1263279453
3 13  1 1263279982
94 45  1 1263280056
15 83  1 1263280094
94 92  1 1263280156
94 65  1 1263280156
94 14  1 1263280156
94 9  1 1263280156
15 96  1 1263280163
27 3  1 1263280286
27 15  1 1263280286
27 39  1 1263280286
27 26  1 1263280286
27 66  1 1263280286
27 13  1 1263280286
27 62  1 1263280286
13 27  1 1263280336
15 27  1 1263280358
13 8  1 1263280408
13 35  1 1263280408
26 27  1 1263280434
63 83  1 1263280599
63 83  1 1263280609
63 83  1 1263280629
63 83  1 1263280655
53 13  1 1263280727
39 27  1 1263280844
35 13  1 1263280896
106 58  1 1263281027
3 13  1 1263281309
3 66  1 1263281309
3 67  1 1263281309
3 72  1 1263281309
3 8  1 1263281309
3 35  1 1263281309
3 4  1 1263281309
3 68  1 1263281309
3 69  1 1263281309
3 17  1 1263281309
106 45  1 1263281320
3 27  1 1263281321
35 3  1 1263281385
17 3  1 1263281449
3 8  1 1263281581
3 35  1 1263281581
3 4  1 1263281581
3 51  1 1263281581
3 52  1 1263281581
3 50  1 1263281581
3 53  1 1263281581
3 18  1 1263281581
35 3  1 1263281617
13 3  1 1263281713
52 3  1 1263281758
94 2  1 1263281811
53 50  1 1263281811
18 3  1 1263282027
65 94  1 1263282076
8 13  1 1263282315
8 3  1 1263282322
8 3  1 1263282346
12 96  1 1263282418
53 3  1 1263282422
66 3  1 1263282429
72 3  1 1263282714
3 20  1 1263282756
4 3  1 1263282852
9 67  1 1263282865
9 66  1 1263282865
4 3  1 1263282872
43 45  1 1263282987
43 64  1 1263283031
12 96  1 1263283050
84 101  1 1263283227
66 9  1 1263283244
84 81  1 1263283282
67 9  1 1263283590
67 3  1 1263283649
59 89  1 1263283946
59 76  1 1263283946
59 68  1 1263283946
59 69  1 1263283946
59 56  1 1263283946
59 85  1 1263283946
59 86  1 1263283946
59 84  1 1263283946
59 48  1 1263283946
59 88  1 1263283946
59 47  1 1263283946
59 94  1 1263283946
59 2  1 1263283946
32 104  1 1263284059
32 66  1 1263284192
104 60  1 1263284732
30 36  1 1263285409
30 37  1 1263285409
26 45  1 1263285646
45 63  1 1263285685
17 56  1 1263286050
17 15  1 1263286050
17 54  1 1263286050
15 17  1 1263286249
54 17  1 1263286367
76 50  1 1263286433
92 45  1 1263286585
92 65  1 1263286598
47 50  1 1263286628
92 65  1 1263286745
68 3  1 1263287845
71 72  1 1263287871
71 73  1 1263287871
71 74  1 1263287871
115 45  1 1263287965
56 72  1 1263288126
56 17  1 1263288134
115 67  1 1263288157
115 45  1 1263288175
72 56  1 1263288484
70 50  1 1263288503
70 53  1 1263288628
67 115  1 1263288639
66 77  1 1263288694
84 50  1 1263289048
97 14  1 1263289083
47 68  1 1263289321
56 94  1 1263289355
47 68  1 1263289386
47 50  1 1263289845
53 70  1 1263289923
60 104  1 1263290022
26 45  1 1263290042
72 117  1 1263290110
63 45  1 1263290144
59 95  1 1263290426
77 66  1 1263290444
50 84  1 1263290488
32 9  1 1263290531
8 83  1 1263290890
43 58  1 1263290974
42 22  1 1263291002
52 103  1 1263291037
60 104  1 1263291343
103 52  1 1263291357
43 42  1 1263291449
43 64  1 1263291449
43 21  1 1263291449
43 6  1 1263291449
43 81  1 1263291449
21 43  1 1263291465
43 29  1 1263291710
43 6  1 1263291710
43 21  1 1263291710
43 81  1 1263291710
43 95  1 1263291710
43 58  1 1263291710
29 43  1 1263291726
104 60  1 1263291740
21 43  1 1263291779
90 27  1 1263291780
76 89  1 1263291968
95 43  1 1263292097
26 87  1 1263292124
68 47  1 1263292318
68 47  1 1263292395
84 50  1 1263292412
94 56  1 1263292424
70 50  1 1263292447
21 75  1 1263292533
21 7  1 1263292533
21 10  1 1263292533
21 88  1 1263292533
21 89  1 1263292533
6 43  1 1263292539
7 21  1 1263292560
1 2  1 1263292625
13 41  1 1263292625
13 40  1 1263292625
89 21  1 1263292629
2 1  1 1263292662
13 16  1 1263292669
70 50  1 1263292759
92 65  1 1263292781
92 9  1 1263292781
92 116  1 1263292781
42 22  1 1263293028
89 88  1 1263293044
89 48  1 1263293044
89 75  1 1263293044
89 56  1 1263293044
15 83  1 1263293071
56 89  1 1263293110
48 89  1 1263293189
16 13  1 1263293203
83 15  1 1263293215
56 88  1 1263293430
42 22  1 1263293538
68 13  1 1263293543
32 27  1 1263293596
42 43  1 1263293606
27 90  1 1263293645
44 38  1 1263293654
44 1  1 1263293654
38 44  1 1263293655
10 21  1 1263293655
1 44  1 1263293740
90 84  1 1263293770
90 69  1 1263293770
84 90  1 1263293804
88 56  1 1263293909
83 8  1 1263293989
88 89  1 1263294229
15 62  1 1263294239
88 21  1 1263294281
77 66  1 1263294572
84 69  1 1263294731
35 83  1 1263294835
70 95  1 1263295000
70 104  1 1263295000
70 14  1 1263295000
70 87  1 1263295000
70 112  1 1263295000
95 70  1 1263295102
72 14  1 1263295103
72 67  1 1263295103
72 68  1 1263295103
72 9  1 1263295103
72 92  1 1263295103
72 65  1 1263295103
72 69  1 1263295103
87 70  1 1263295110
70 32  1 1263295148
70 27  1 1263295148
70 30  1 1263295148
70 47  1 1263295148
70 31  1 1263295148
70 73  1 1263295148
70 62  1 1263295148
70 74  1 1263295148
70 105  1 1263295148
31 70  1 1263295160
32 70  1 1263295175
70 42  1 1263295207
70 63  1 1263295207
9 67  1 1263295228
70 36  1 1263295269
70 38  1 1263295269
9 67  1 1263295321
9 66  1 1263295321
104 70  1 1263295589
27 87  1 1263295689
27 70  1 1263295700
81 43  1 1263295774
14 70  1 1263295817
112 70  1 1263295862
67 9  1 1263295862
67 9  1 1263295872
112 29  1 1263295929
121 106  1 1263296106
53 3  1 1263296113
81 43  1 1263296138
29 112  1 1263296252
13 68  1 1263296275
29 112  1 1263296369
68 13  1 1263296661
66 9  1 1263296733
17 9  1 1263296782
72 56  1 1263297094
47 70  1 1263297223
74 70  1 1263297250
47 48  1 1263297253
50 3  1 1263297332
3 50  1 1263297348
27 62  1 1263297490
50 53  1 1263297494
53 50  1 1263297548
3 13  1 1263297697
3 8  1 1263297697
13 3  1 1263297722
87 27  1 1263297915
30 70  1 1263298020
38 1  1 1263298143
112 29  1 1263298201
64 67  1 1263298334
63 70  1 1263298610
105 70  1 1263298648
92 65  1 1263298735
92 9  1 1263298735
92 116  1 1263298735
73 70  1 1263299141
3 51  1 1263299445
3 8  1 1263299445
3 35  1 1263299445
42 70  1 1263299567
6 43  1 1263299673
68 85  1 1263299756
9 67  1 1263299833
9 66  1 1263299833
9 17  1 1263299837
6 36  1 1263299946
6 37  1 1263299946
8 3  1 1263300157
8 3  1 1263300188
77 66  1 1263300705
14 80  1 1263300761
14 68  1 1263300761
14 64  1 1263300761
14 59  1 1263300761
14 90  1 1263300761
14 69  1 1263300761
14 9  1 1263300761
74 27  1 1263300799
64 14  1 1263300940
68 59  1 1263300959
68 94  1 1263300959
68 14  1 1263300967
45 30  1 1263301341
14 59  1 1263301412
30 45  1 1263301425
90 14  1 1263301484
48 47  1 1263301851
42 18  1 1263301950
76 27  1 1263302128
67 9  1 1263302139
9 14  1 1263302208
35 3  1 1263302420
80 115  1 1263302535
50 3  1 1263302564
50 13  1 1263302564
50 8  1 1263302564
50 53  1 1263302564
50 52  1 1263302564
50 66  1 1263302564
50 26  1 1263302564
3 50  1 1263302575
53 50  1 1263302612
52 50  1 1263302623
115 80  1 1263302638
13 50  1 1263302644
62 71  1 1263302872
71 62  1 1263302884
69 84  1 1263302911
27 76  1 1263302918
76 27  1 1263302927
66 9  1 1263302937
20 3  1 1263302967
66 50  1 1263302994
45 77  1 1263303077
62 27  1 1263303228
69 13  1 1263303407
69 4  1 1263303407
92 65  1 1263303430
33 5  1 1263303834
18 42  1 1263303845
92 74  1 1263303900
76 13  1 1263303980
13 15  1 1263304067
80 67  1 1263304123
30 26  1 1263304593
30 25  1 1263304668
15 13  1 1263304722
15 61  1 1263304754
15 12  1 1263304754
26 50  1 1263304874
84 27  1 1263304875
10 43  1 1263305059
93 88  1 1263305079
12 15  1 1263305131
26 45  1 1263305173
26 30  1 1263305182
88 93  1 1263305224
26 45  1 1263305238
84 27  1 1263305249
9 67  1 1263305598
9 66  1 1263305598
7 1  1 1263305702
61 15  1 1263305710
67 9  1 1263305766
76 27  1 1263306227
8 50  1 1263306553
76 50  1 1263306625
84 69  1 1263306931
83 35  1 1263307140
1 7  1 1263307187
7 1  1 1263307215
71 72  1 1263307365
50 70  1 1263307467
67 80  1 1263307824
59 67  1 1263308114
47 50  1 1263308211
76 50  1 1263308539
15 62  1 1263310164
69 27  1 1263310753
59 9  1 1263312556
59 14  1 1263312556
77 45  1 1263321349
25 30  1 1263360557
27 74  1 1263363802
96 15  1 1263363808
96 61  1 1263363808
96 12  1 1263363808
61 96  1 1263365358
70 50  1 1263365797
62 15  1 1263366139
50 3  1 1263366152
50 53  1 1263366152
3 50  1 1263366672
3 13  1 1263366795
15 62  1 1263366960
62 15  1 1263366968
15 96  1 1263367027
70 48  1 1263367033
70 68  1 1263367033
13 3  1 1263367141
20 35  1 1263367626
72 62  1 1263367724
3 66  1 1263367752
3 35  1 1263367752
3 13  1 1263367752
3 4  1 1263367752
3 67  1 1263367752
3 8  1 1263367752
3 68  1 1263367752
3 69  1 1263367752
3 17  1 1263367752
35 20  1 1263367973
13 3  1 1263368086
48 70  1 1263368212
13 35  1 1263368232
13 4  1 1263368232
4 3  1 1263368282
12 96  1 1263368323
32 27  1 1263368389
66 3  1 1263368574
66 9  1 1263368789
53 50  1 1263368966
44 80  1 1263369442
67 3  1 1263369483
17 3  1 1263369621
8 3  1 1263369650
35 62  1 1263369684
32 24  1 1263369753
32 26  1 1263369753
35 3  1 1263369759
24 32  1 1263369847
4 13  1 1263369891
14 77  1 1263370201
7 43  1 1263370354
83 37  1 1263370433
83 36  1 1263370433
75 50  1 1263370438
17 56  1 1263370626
17 15  1 1263370626
17 54  1 1263370626
56 17  1 1263370695
56 88  1 1263370709
88 56  1 1263370873
54 117  1 1263370908
35 62  1 1263370941
50 75  1 1263370959
54 17  1 1263370998
30 25  1 1263371129
15 17  1 1263371190
76 40  1 1263371197
25 30  1 1263371202
119 45  1 1263371227
119 54  1 1263371273
119 39  1 1263371378
14 97  1 1263371597
14 97  1 1263371597
14 97  1 1263371597
14 97  1 1263371597
97 14  1 1263371740
77 14  1 1263371823
31 26  1 1263372046
40 41  1 1263372560
27 32  1 1263372583
117 58  1 1263372664
58 117  1 1263372709
12 15  1 1263372896
15 12  1 1263372968
75 50  1 1263373307
68 70  1 1263373523
22 6  1 1263374322
68 3  1 1263374431
77 14  1 1263374637
80 27  1 1263374690
93 6  1 1263375023
51 3  1 1263375064
56 88  1 1263375319
76 40  1 1263375377
1 90  1 1263375568
123 79  1 1263375588
103 105  1 1263375950
103 37  1 1263375950
103 36  1 1263375950
103 52  1 1263376002
105 103  1 1263376117
52 103  1 1263376139
37 43  1 1263376303
37 25  1 1263376303
37 50  1 1263376303
37 83  1 1263376303
37 72  1 1263376303
37 103  1 1263376303
37 106  1 1263376303
37 46  1 1263376303
37 35  1 1263376303
37 107  1 1263376303
37 115  1 1263376303
37 70  1 1263376303
37 97  1 1263376303
37 1  1 1263376303
37 87  1 1263376303
37 84  1 1263376303
37 76  1 1263376303
37 27  1 1263376303
37 119  1 1263376303
37 123  1 1263376303
37 47  1 1263376303
37 61  1 1263376303
37 93  1 1263376303
37 30  1 1263376303
37 85  1 1263376303
37 53  1 1263376303
37 44  1 1263376303
37 124  1 1263376303
37 22  1 1263376303
37 59  1 1263376303
37 125  1 1263376303
37 102  1 1263376303
37 52  1 1263376303
37 81  1 1263376303
